date	open	high	close	low	volume	ma5
2010-12-10	3107.379	3172.163	3161.977	3101.083	5710810624	3164.6268
2010-12-13	3176.335	3261.344	3261.061	3173.564	9571374080	3183.725
2010-12-14	3270.201	3279.365	3269.474	3254.181	8410424320	3197.552
2010-12-15	3270.781	3282.772	3247.644	3242.516	7226978304	3212.7044
2010-12-16	3246.013	3258.394	3230.665	3224.122	5679962624	3234.1642
2010-12-17	3229.297	3232.839	3225.661	3212.579	4491914752	3246.901
2010-12-20	3239.022	3249.763	3178.657	3117.998	7475969536	3230.4202
2010-12-21	3184.7	3251.551	3249.509	3168.889	7985242112	3226.4272
2010-12-22	3253.821	3263.45	3215.453	3201.669	6993625600	3219.989
2010-12-23	3210.67	3237.644	3188.607	3183.152	6131584512	3211.5774
2010-12-24	3170.642	3187.724	3162.955	3139.454	5513776640	3199.0362
2010-12-27	3176.107	3219.655	3099.709	3092.263	7001710592	3183.2466
2010-12-28	3084.823	3095.358	3044.931	3041.328	5632574976	3142.331
2010-12-29	3049.928	3062.557	3061.83	3025.22	4519277568	3111.6064
2010-12-30	3063.05	3079.909	3064.098	3027.898	5428143104	3086.7046
2010-12-31	3069.053	3129.446	3128.261	3067.108	6256607744	3079.7658
2011-01-04	3155.557	3194.358	3189.682	3143.604	8541044224	3159.9596
2011-01-05	3170.181	3193.779	3175.662	3158.871	7926880768	3147.0076
2011-01-06	3177.835	3198.052	3159.643	3152.572	5968109056	3140.3426
2011-01-07	3156.362	3209.9	3166.624	3141.125	8409323520	3136.6708
2011-01-10	3162.085	3182.782	3108.187	3102.428	6549440512	3159.9596
2011-01-11	3096.249	3131.292	3124.922	3084.513	5698591744	3147.0076
2011-01-12	3135.18	3153.43	3142.337	3099.413	5849851904	3140.3426
2011-01-13	3153.985	3157.036	3141.284	3127.158	5193698816	3136.6708
2011-01-14	3129.667	3129.667	3091.862	3083.511	5335143936	3121.7184
2011-01-17	3067.433	3078.88	2974.35	2968.61	6680756224	3094.951
2011-01-18	2965.424	2984.47	2977.648	2947.6	4296456192	3065.4962
2011-01-19	2978.457	3045.605	3044.851	2967.243	5657193984	3045.999
2011-01-20	3037.862	3037.862	2944.713	2944.498	6104664064	3006.6848
2011-01-21	2935.233	3030.265	2983.456	2935.138	7310296576	2985.0036
2011-01-24	2986.092	2999.201	2954.232	2943.92	6547254272	2980.98
2011-01-25	2949.647	2960.587	2938.654	2919.162	4898268672	2973.1812
2011-01-26	2939.773	2982.322	2978.431	2939.356	4337498112	2959.8972
2011-01-27	2953.589	3037.159	3026.466	2935.271	8258591744	2976.2478
2011-01-28	3020.122	3047.266	3036.735	3011.375	6301359104	2986.9036
