date	open	high	low	close	volume
 2015/11/02-09:45	6026	6026	5951	6022	49
 2015/11/02-10:00	6022	6028	6011.8	6011.8	3
 2015/11/02-10:15	6011.8	6038	6011.8	6038	1
 2015/11/02-10:30	6038	6090	6038	6083.4	4
 2015/11/02-10:45	6099.4	6099.4	6098.8	6098.8	2
 2015/11/02-11:00	6098.8	6098.8	6098.8	6098.8	0
 2015/11/02-11:15	6098.8	6098.8	6098.8	6098.8	1
 2015/11/02-11:30	6182.4	6182.4	6182.4	6182.4	1
 2015/11/02-13:15	6182.4	6182.4	6101.2	6101.2	1
 2015/11/02-13:30	6101.2	6101.2	6080.2	6080.2	1
 2015/11/02-13:45	6088	6088	6088	6088	1
 2015/11/02-14:00	6088	6088	6088	6088	0
 2015/11/02-14:15	6088	6088	6046	6066	2
 2015/11/02-14:30	6066	6066	6052	6052	1
 2015/11/02-14:45	6052	6052	6052	6052	0
 2015/11/02-15:00	6052	6052	5989	6022.2	9
 2015/11/03-09:45	6058	6089	6030	6030	9
 2015/11/03-10:00	6030	6085	6030	6069.8	4
 2015/11/03-10:15	6057	6065	6015.2	6015.2	6
 2015/11/03-10:30	6004	6004	5962.2	5962.2	9
 2015/11/03-10:45	5968	6000.2	5968	5988	5
 2015/11/03-11:00	6008	6030	6008	6015	4
 2015/11/03-11:15	6015	6020	5996	6020	7
 2015/11/03-11:30	6042.2	6042.2	6029.4	6029.4	2
 2015/11/03-13:15	6029.4	6029.4	5996	5996	2
 2015/11/03-13:30	5996.2	6005.2	5996	6005.2	9
 2015/11/03-13:45	6031.2	6068.8	6031.2	6068.8	2
 2015/11/03-14:00	6068.8	6068.8	6020	6020	1
 2015/11/03-14:15	6020	6020	6020	6020	1
 2015/11/03-14:30	6020	6020	6001	6001	1
 2015/11/03-14:45	5992.8	6014.8	5991.8	5998.6	5
 2015/11/03-15:00	5998.6	6011.2	5968.8	5968.8	6
 2015/11/04-09:45	6020.2	6065	6018	6065	9
 2015/11/04-10:00	6068	6119.6	6068	6094	12
 2015/11/04-10:15	6108	6108	6095.6	6095.6	2
 2015/11/04-10:30	6118	6156	6118	6150	10
 2015/11/04-10:45	6147	6166	6147	6163	5
 2015/11/04-11:00	6156	6156	6144.2	6144.2	4
 2015/11/04-11:15	6187	6225	6182	6186	17
 2015/11/04-11:30	6177	6216	6150	6163	6
 2015/11/04-13:15	6213.6	6219.4	6183.2	6219.4	4
 2015/11/04-13:30	6208	6208	6120	6120	14
 2015/11/04-13:45	6175.6	6216	6175.6	6216	10
 2015/11/04-14:00	6224.8	6270	6220	6270	14
 2015/11/04-14:15	6266.2	6280	6262.4	6280	9
 2015/11/04-14:30	6280.6	6321.4	6280.6	6321.4	5
 2015/11/04-14:45	6318.4	6350	6300	6350	11
 2015/11/04-15:00	6378.6	6428	6352	6428	5
 2015/11/05-09:45	6384	6414.4	6371.4	6414.4	23
 2015/11/05-10:00	6391	6400	6367.8	6400	10
 2015/11/05-10:15	6400	6445.2	6400	6403.6	6
 2015/11/05-10:30	6427.8	6427.8	6331.4	6331.4	15
 2015/11/05-10:45	6340.6	6362.8	6324.4	6362.8	7
 2015/11/05-11:00	6363.8	6363.8	6302.6	6302.6	9
 2015/11/05-11:15	6302.2	6356.6	6300.2	6356.6	7
 2015/11/05-11:30	6356.6	6380	6356.6	6380	1
 2015/11/05-13:15	6412.8	6420	6388.2	6412.2	5
 2015/11/05-13:30	6408.4	6422.4	6370	6370	8
 2015/11/05-13:45	6370	6387.8	6361	6387.8	5
 2015/11/05-14:00	6360	6360	6320	6340	5
 2015/11/05-14:15	6340	6439.6	6340	6373	6
 2015/11/05-14:30	6311	6380.6	6311	6330.2	5
 2015/11/05-14:45	6380	6380	6380	6380	1
 2015/11/05-15:00	6357	6358	6317.2	6358	7
 2015/11/06-09:45	6407	6468	6377.8	6468	34
 2015/11/06-10:00	6476.6	6478	6442.4	6442.4	6
 2015/11/06-10:15	6442.4	6479	6442.4	6474.4	4
 2015/11/06-10:30	6490	6518.2	6482	6518.2	6
 2015/11/06-10:45	6511.6	6518	6473	6497.2	7
 2015/11/06-11:00	6497.2	6503	6489	6503	4
 2015/11/06-11:15	6520	6530.2	6520	6522.8	3
 2015/11/06-11:30	6498	6507	6485.2	6507	7
 2015/11/06-13:15	6507	6570.2	6507	6540.4	8
 2015/11/06-13:30	6545	6578.8	6545	6578.8	5
 2015/11/06-13:45	6562	6577	6549.8	6562	6
 2015/11/06-14:00	6562	6562	6534.4	6534.4	4
 2015/11/06-14:15	6575	6578.4	6562.4	6577.2	4
 2015/11/06-14:30	6577.2	6577.2	6574.6	6574.6	2
 2015/11/06-14:45	6574.6	6618.8	6571	6618.8	8
 2015/11/06-15:00	6624	6650	6608	6650	19
 2015/11/09-09:45	6648.8	6719.6	6608.2	6719.2	40
 2015/11/09-10:00	6719.2	6720	6619	6619	20
 2015/11/09-10:15	6635	6702	6628.4	6702	19
 2015/11/09-10:30	6652.4	6723.6	6652.4	6723.6	16
 2015/11/09-10:45	6701	6729.8	6690	6690	18
 2015/11/09-11:00	6701.2	6749.8	6701.2	6746.6	19
 2015/11/09-11:15	6742	6747.4	6705.4	6747.4	14
 2015/11/09-11:30	6750	6781.8	6750	6781.8	2
 2015/11/09-13:15	6781.8	6810.8	6781.8	6810.8	7
 2015/11/09-13:30	6828	6829.4	6780.2	6780.2	10
 2015/11/09-13:45	6751	6795	6748.8	6795	14
 2015/11/09-14:00	6812	6929.2	6799.4	6868.2	11
 2015/11/09-14:15	6897.6	6898.8	6876.6	6888	10
 2015/11/09-14:30	6875.2	6911	6839	6911	14
 2015/11/09-14:45	6911	6920	6890	6910.8	11
 2015/11/09-15:00	6912.4	6912.4	6858.6	6858.6	7
 2015/11/10-09:45	6851.2	6867.4	6810.2	6867.4	30
 2015/11/10-10:00	6862.8	6879.6	6862.8	6870.2	7
 2015/11/10-10:15	6881.8	6888	6878	6888	9
 2015/11/10-10:30	6895.8	6905.2	6865	6865	14
 2015/11/10-10:45	6859.4	6887.4	6859.4	6887.4	3
 2015/11/10-11:00	6888.4	6889.4	6871.8	6884.4	17
 2015/11/10-11:15	6872.2	6872.2	6824.4	6850	23
 2015/11/10-11:30	6857.8	6869.8	6857.8	6861	9
 2015/11/10-13:15	6846	6846	6840	6841.4	8
 2015/11/10-13:30	6841.4	6841.4	6797.4	6797.4	4
 2015/11/10-13:45	6800	6800	6775	6800	21
 2015/11/10-14:00	6803	6831.8	6803	6831.8	3
 2015/11/10-14:15	6831.8	6850.8	6830	6850.8	5
 2015/11/10-14:30	6850.8	6850.8	6814.4	6814.4	4
 2015/11/10-14:45	6814.4	6886	6814.4	6886	2
 2015/11/10-15:00	6877.2	6877.2	6830.2	6830.2	7
 2015/11/11-09:45	6840.6	6896	6840	6860	26
 2015/11/11-10:00	6876.4	6876.4	6837.2	6837.2	12
 2015/11/11-10:15	6853	6887	6853	6887	4
 2015/11/11-10:30	6895.6	6908.8	6870.6	6876	11
 2015/11/11-10:45	6864	6864	6845	6845	3
 2015/11/11-11:00	6845	6848	6844.4	6848	5
 2015/11/11-11:15	6881	6891	6881	6891	2
 2015/11/11-11:30	6891	6891	6891	6891	0
 2015/11/11-13:15	6870	6870	6861.4	6861.4	2
 2015/11/11-13:30	6879.8	6896.8	6877	6877	5
 2015/11/11-13:45	6877	6877	6821.6	6821.6	5
 2015/11/11-14:00	6837	6837	6803.6	6832.2	4
 2015/11/11-14:15	6854.4	6860	6854.4	6858.8	3
 2015/11/11-14:30	6874	6943.8	6860	6924	18
 2015/11/11-14:45	6923	6935.8	6894.8	6894.8	6
 2015/11/11-15:00	6894.8	6965	6894.8	6965	9
 2015/11/12-09:45	7001.6	7017.4	6965.4	6972	17
 2015/11/12-10:00	6972	6978	6913	6913	17
 2015/11/12-10:15	6918.8	6945.8	6876	6876	11
 2015/11/12-10:30	6888	6910	6850	6910	7
 2015/11/12-10:45	6830.2	6836.6	6819.4	6828.6	7
 2015/11/12-11:00	6856.8	6872	6836.6	6836.6	5
 2015/11/12-11:15	6836.6	6850.8	6836.6	6850.8	3
 2015/11/12-11:30	6850.8	6850.8	6800	6808	9
 2015/11/12-13:15	6808	6841.8	6808	6841.8	3
 2015/11/12-13:30	6830	6830	6830	6830	3
 2015/11/12-13:45	6835	6873.4	6835	6838	8
 2015/11/12-14:00	6832.2	6832.2	6816	6830	5
 2015/11/12-14:15	6869.6	6876.2	6845.2	6845.2	8
 2015/11/12-14:30	6845.2	6845.2	6845.2	6845.2	0
 2015/11/12-14:45	6884.8	6896.6	6884.8	6896.4	8
 2015/11/12-15:00	6901.6	6908.6	6881	6894	15
 2015/11/13-09:45	6895.2	6895.2	6765.4	6807	10
 2015/11/13-10:00	6812	6812	6809	6811.2	3
 2015/11/13-10:15	6811.2	6828.2	6811.2	6812	4
 2015/11/13-10:30	6812	6812	6716.4	6721	12
 2015/11/13-10:45	6714	6789.8	6657.4	6710	26
 2015/11/13-11:00	6725.6	6725.8	6708.6	6708.6	9
 2015/11/13-11:15	6741.6	6741.6	6741.6	6741.6	1
 2015/11/13-11:30	6759.4	6799	6731.8	6740	9
 2015/11/13-13:15	6740	6740	6740	6740	1
 2015/11/13-13:30	6740	6789.2	6740	6789.2	2
 2015/11/13-13:45	6789.2	6789.2	6789.2	6789.2	0
 2015/11/13-14:00	6771	6771	6740	6741.2	14
 2015/11/13-14:15	6768	6830.8	6744	6784.2	5
 2015/11/13-14:30	6780.4	6814	6780.4	6814	2
 2015/11/13-14:45	6814	6847.6	6814	6815	5
 2015/11/13-15:00	6815	6815	6770	6775	7
 2015/11/16-09:45	6639.2	6747	6634.2	6722.6	31
 2015/11/16-10:00	6722.6	6722.6	6688	6722	24
 2015/11/16-10:15	6721.4	6768.4	6721.4	6742	9
 2015/11/16-10:30	6742	6770	6742	6770	1
 2015/11/16-10:45	6770	6780.4	6770	6780.4	1
 2015/11/16-11:00	6780.4	6790	6780.4	6790	1
 2015/11/16-11:15	6796	6859	6780.8	6810.6	28
 2015/11/16-11:30	6832.6	6832.6	6832.6	6832.6	1
 2015/11/16-13:15	6811.4	6811.4	6802	6802	2
 2015/11/16-13:30	6819	6819	6750.8	6798.8	6
 2015/11/16-13:45	6818.6	6818.6	6750	6777	8
 2015/11/16-14:00	6777	6805	6777	6805	3
 2015/11/16-14:15	6811	6822	6811	6822	4
 2015/11/16-14:30	6847	6873.4	6847	6873.4	7
 2015/11/16-14:45	6888	6888.8	6869.4	6879	12
 2015/11/16-15:00	6893.2	6954.2	6893.2	6940	22
 2015/11/17-09:45	6979	7083	6979	7065	52
 2015/11/17-10:00	7055.2	7055.2	7008	7010	32
 2015/11/17-10:15	7010	7083	7010	7070.2	15
 2015/11/17-10:30	7065	7071	7043.2	7071	9
 2015/11/17-10:45	7065.8	7065.8	7000.6	7000.6	5
 2015/11/17-11:00	7000.6	7035	6985	7017	4
 2015/11/17-11:15	7017	7017	6955.6	6980	6
 2015/11/17-11:30	6980	7032	6980	7019.8	9
 2015/11/17-13:15	7019.8	7035.8	7019.8	7033	4
 2015/11/17-13:30	7026	7026.4	7000.8	7000.8	10
 2015/11/17-13:45	7000.8	7000.8	6951.6	6953.6	4
 2015/11/17-14:00	6953.6	6970	6918.4	6918.4	5
 2015/11/17-14:15	6912.4	6923	6902	6923	8
 2015/11/17-14:30	6908.2	6908.2	6826	6843.8	19
 2015/11/17-14:45	6845.4	6869.2	6821.6	6869.2	14
 2015/11/17-15:00	6820	6820	6756	6782.6	26
 2015/11/18-09:45	6730.8	6834.4	6730.8	6827.6	51
 2015/11/18-10:00	6844	6844	6780	6794	20
