date	open	high	close	low	volume	ma5
2015-10-29	16.4	16.95	16.56	16.39	81958960.0	16.544
2015-10-28	16.85	16.96	16.18	16.06	85450120.0	16.444
2015-10-27	16.38	17.14	17.03	15.76	107888008.0	16.336
2015-10-26	16.56	17.12	16.61	16.39	111125184.0	16.404
2015-10-23	16.06	16.53	16.34	15.91	94327552.0	16.512
2015-10-22	15.69	16.15	16.06	15.19	99116896.0	16.73
2015-10-21	17.44	17.45	15.64	15.64	123470720.0	16.858
2015-10-20	17.17	17.45	17.37	16.93	83553568.0	16.958
2015-10-19	17.32	17.59	17.15	16.91	109749352.0	16.824
2015-10-16	16.84	17.84	17.43	16.53	145061408.0	16.578
2015-10-15	16.05	16.74	16.7	15.94	90740872.0	16.26
2015-10-14	16.74	16.84	16.14	15.99	98389496.0	16.02
2015-10-13	15.86	16.84	16.7	15.69	124297008.0	15.812
2015-10-12	16.01	16.85	15.92	15.83	165443424.0	15.374
2015-10-09	15.5	16.07	15.84	15.35	64678400.0	15.256
2015-10-08	15.71	15.97	15.5	15.4	80510344.0	15.218
2015-09-30	14.6	15.63	15.1	14.59	55769056.0	15.1
2015-09-29	14.85	15.09	14.51	14.37	42128400.0	14.802
2015-09-28	15.34	15.49	15.33	14.75	51021500.0	14.924
2015-09-25	15.76	16.4	15.65	15.34	106586264.0	14.994
2015-09-16	13.64	14.97	14.91	13.52	61849480.0	14.986
2015-09-15	14.49	14.85	13.61	13.61	58550688.0	15.182
2015-09-14	15.88	15.98	15.12	14.2	100538048.0	15.464
2015-09-11	15.61	15.98	15.68	15.42	48037640.0	15.308
2015-09-10	15.58	16.29	15.61	15.51	69205352.0	15.056
2015-09-09	15.23	16.18	15.89	14.92	97358392.0	14.856
2015-09-08	14.22	15.18	15.02	13.68	61035944.0	14.852
2015-09-07	14.67	15.39	14.34	14.31	71624832.0	15.078
2015-09-02	13.49	14.85	14.42	13.49	114789504.0	15.146
2015-09-01	15.5	15.52	14.61	14.29	149710752.0	15.072
2015-08-31	16.08	16.35	15.87	15.25	146216192.0	15.272
2015-08-28	15.05	16.15	16.15	14.67	180424512.0	15.566
2015-08-27	14.59	14.87	14.68	12.84	151989600.0	16.19
2015-08-26	15.74	16.08	14.05	14.05	175500576.0	17.262
2015-08-25	15.61	16.14	15.61	15.61	144429408.0	18.61
2015-08-24	18.64	18.88	17.34	17.34	124145120.0	19.27
2015-08-21	19.53	20.77	19.27	18.56	183749536.0	19.298
2015-08-20	20.93	22.19	20.04	19.73	270810688.0	19.068
2015-08-19	18.15	20.79	20.79	17.42	314080768.0	18.356
2015-08-06	16.91	19.19	18.91	16.76	170100080.0	17.86
2015-08-05	18.13	18.3	17.48	17.31	132376496.0	18.044
2015-08-04	16.55	18.14	18.12	16.55	144399728.0	18.228
2015-08-03	17.7	17.89	16.48	16.48	145920880.0	18.032
2015-07-31	19.29	19.57	18.31	18.01	202833296.0	18.37
2015-07-30	18.49	20.24	19.83	18.01	338014432.0	18.744
2015-07-29	17.2	18.68	18.4	16.13	171950288.0	18.896
2015-07-28	17.22	18.6	17.14	16.35	170508064.0	19.216
2015-07-27	19.59	20.76	18.17	18.17	160464896.0	19.714
2015-07-24	21.02	21.65	20.18	19.59	181892992.0	20.114
2015-07-23	20.02	20.73	20.59	19.62	136626656.0	20.02
2015-07-22	19.42	20.66	20.0	19.41	139557408.0	19.524
2015-07-21	19.29	20.13	19.63	19.15	125366264.0	18.996
2015-07-20	20.21	21.07	20.17	19.41	210221920.0	18.918
2015-07-17	18.42	19.89	19.71	18.19	151445872.0	18.412
2015-07-16	17.36	18.65	18.11	16.31	162090496.0	17.678
2015-07-15	18.4	18.8	17.36	17.32	177923296.0	16.972
2015-07-14	18.01	19.4	19.24	17.68	247146416.0	16.152
2015-07-13	17.64	17.64	17.64	16.82	148979536.0	15.25
2015-07-10	15.67	16.04	16.04	15.02	79570032.0	14.994
2015-07-09	11.93	14.58	14.58	11.93	231370592.0	15.126
2015-07-08	13.26	13.26	13.26	13.26	61015500.0	15.922
2015-07-07	15.34	15.81	14.73	14.73	193500480.0	17.394
2015-07-06	18.37	18.37	16.36	15.06	210873152.0	19.028
2015-07-03	17.81	19.17	16.7	16.7	189838944.0	20.074
2015-07-02	20.73	21.05	18.56	18.56	151477328.0	21.53
2015-07-01	22.55	23.4	20.62	20.62	140319344.0	23.146
2015-06-30	21.47	23.02	22.9	19.43	187037056.0	24.596
2015-06-29	24.72	24.72	21.59	21.59	140858816.0	25.496
2015-06-26	25.43	25.92	23.98	23.98	115098008.0	26.496
2015-06-25	27.9	28.77	26.64	26.24	129392768.0	27.576
2015-06-24	27.51	28.27	27.87	26.84	118311520.0	28.564
2015-06-23	26.59	27.52	27.4	24.04	125005568.0	29.198
2015-06-19	28.69	29.19	26.59	26.45	119875712.0	30.232
2015-06-18	31.63	31.98	29.38	29.25	109287744.0	31.384
2015-06-17	31.15	31.91	31.58	29.75	113867512.0	32.034
2015-06-16	31.66	33.04	31.04	30.67	145736016.0	31.958
2015-06-15	33.04	34.61	32.57	32.16	189189360.0	31.828
2015-06-12	32.78	33.14	32.35	31.66	136730912.0	31.556
2015-06-11	31.41	33.6	32.63	30.97	193407696.0	31.37
2015-06-10	29.88	31.98	31.2	29.39	157334928.0	31.16
2015-06-09	31.27	32.23	30.39	29.72	158884400.0	30.662
2015-06-08	31.07	31.78	31.21	30.39	182440992.0	30.472
2015-06-05	32.02	32.81	31.42	30.76	280461152.0	29.582
2015-06-04	28.94	31.58	31.58	28.0	339959072.0	28.416
2015-06-03	30.78	30.78	28.71	28.2	222952032.0	27.23
2015-06-02	26.81	29.44	29.44	26.56	226716448.0	27.186
2015-06-01	25.7	27.09	26.76	25.53	118914496.0	27.154

