date	open	high	low	close	volume
 1990/12/21	96.05	109.13	95.79	109.13	13
 1990/12/28	113.57	126.45	109.13	126.45	2
 1991/01/04	126.56	131.44	126.48	131.44	5
 1991/01/11	131.99	134.61	131.45	134.6	319
 1991/01/18	134.11	135.19	133.65	134.24	180
 1991/01/25	133.7	134.24	132.03	132.05	85
 1991/02/01	131.46	131.55	129.45	129.51	77
 1991/02/08	129.05	130.39	128.06	130.38	189
 1991/02/14	130.92	132.53	130.39	132.53	177
 1991/02/22	133.12	134.87	133.08	134.87	91
 1991/03/01	134.37	134.87	132.47	132.53	113
 1991/03/08	132.09	132.09	129.84	129.89	55
 1991/03/15	129.3	129.89	125.08	125.17	28
 1991/03/22	124.7	125.17	122.62	122.62	29
 1991/03/29	122.12	122.62	120.11	120.19	51
 1991/04/05	120.69	122.2	119.68	121.54	367
 1991/04/12	121.11	121.11	119.15	119.21	30
 1991/04/19	118.73	119.22	117.05	117.08	13
 1991/04/26	116.63	117.08	114.52	115.56	154
 1991/05/03	114.86	116.29	112.3	112.41	188
 1991/05/10	111.65	112.41	108.53	108.53	73
 1991/05/17	107.88	107.88	104.96	106.75	239
 1991/05/24	107.76	110.08	106.71	110.08	267
 1991/05/31	111.05	114.83	109.47	114.83	122
 1991/06/07	115.9	120.47	114.89	120.47	51
 1991/06/14	121.65	126.34	120.47	124.53	296
 1991/06/21	125.63	130.86	123.54	130.86	261
 1991/06/28	132.1	137.56	131.8	137.56	162
 1991/07/05	136.64	138.62	134.19	135.96	562
 1991/07/12	135.26	136.57	132.42	132.8	283
 1991/07/19	133.9	138.54	131.87	136.7	268
 1991/07/26	138.07	141.46	136.7	140.66	333
 1991/08/02	141.22	146.68	140.81	146.68	307
 1991/08/09	148.06	154.1	146.68	154.1	138
 1991/08/16	155.34	161.6	154.1	161.6	317
 1991/08/23	163.21	169.81	161.6	169.81	66
 1991/08/30	171.51	178.43	169.81	178.43	114
 1991/09/06	180.08	187.36	178.43	187.36	76
 1991/09/13	189.1	190.98	185.01	187.79	1152
 1991/09/20	189.55	191.18	185.66	185.92	899
 1991/09/27	185	185.92	181.19	181.82	469
 1991/10/04	180.28	184.29	179.8	184.29	515
 1991/10/11	185.95	192.88	185.41	192.85	734
 1991/10/18	194.06	202.51	192.32	202.51	508
 1991/10/25	204.53	211.97	202.51	211.86	601
 1991/11/01	213.5	220.72	211.86	220.72	179
 1991/11/08	222.77	231.22	220.79	231.22	292
 1991/11/15	233.48	238.25	231.22	238.25	67
 1991/11/22	240.04	248.53	238.25	248.53	106
 1991/11/29	250.84	259.85	248.53	259.6	429
 1991/12/06	261.78	269.35	259.67	269.35	245
 1991/12/13	270.27	277	269.35	277	49
 1991/12/20	277.53	282.83	277	282.83	69
 1991/12/27	285.65	290.85	282.83	290.85	45
 1992/01/03	291.71	296.52	290.85	296.52	39
 1992/01/10	297.68	301.83	296.52	301.83	73
 1992/01/17	302.83	307.38	302	307.38	20
 1992/01/24	307.38	309.05	307.38	309.05	23
 1992/01/31	311.6	313.24	309.05	313.24	21
 1992/02/07	314.18	314.72	313.24	314.72	6
 1992/02/14	315.55	319.68	314.72	319.68	21
 1992/02/21	319.77	359.93	319.68	359.59	449
 1992/02/28	361.11	364.67	357.07	364.66	599
 1992/03/06	365.15	371.76	364.66	371.76	254
 1992/03/13	372.26	377.57	371.88	376.38	427
 1992/03/20	377	378.32	376.21	377.99	241
 1992/03/27	378.61	380.79	377.45	380.77	383
 1992/04/03	381.54	382.06	380.76	381.33	372
 1992/04/10	381.97	382.88	381.2	382.03	277
 1992/04/17	387.27	414.42	382.03	414.42	952
 1992/04/24	417.19	421.55	394.6	414.4	2012
 1992/04/30	422.45	448.94	413.47	445.38	1780
 1992/05/08	454.86	468.42	439.96	468.11	2302
 1992/05/15	483.29	544.56	468.11	544.35	1941
 1992/05/22	560.09	1349.71	544.35	1339.99	3265
 1992/05/29	1411.98	1429.01	823.36	1234.71	3214
 1992/06/05	1175.69	1249.58	1033.47	1105.76	2014
 1992/06/12	1092.07	1206.51	1079.65	1171.71	2045
 1992/06/19	1174.41	1186.59	1152.69	1171.94	1617
 1992/06/26	1173.68	1207.82	1144.46	1164.67	1130
 1992/07/03	1168.89	1215.13	1156.68	1189.16	2925
 1992/07/10	1197.76	1215.24	1166.45	1188.62	3118
 1992/07/17	1156.83	1214.83	1100.16	1125.56	2537
 1992/07/24	1100.6	1178.9	961.61	1142.02	2489
 1992/07/31	1169.42	1178.81	1032.54	1052.07	3929
 1992/08/07	1034.7	1060.36	983.22	1005.23	3243
 1992/08/14	992.73	1006.64	627.36	858.38	5533
 1992/08/21	898.66	999.69	858.38	916.25	6686
 1992/08/28	888.95	920.85	825.01	848.2	4390
 1992/09/04	833.5	848.4	742.74	753.58	4891
 1992/09/11	745.69	789.18	595.42	776.29	5299
 1992/09/18	762.82	793.36	694.32	754.4	5562
 1992/09/25	740.97	760.13	708.5	729.79	3709
 1992/09/30	724.45	729.79	698.91	702.32	1970
 1992/10/09	676.47	702.32	640.22	660.29	3979
 1992/10/16	687.45	713.77	648.84	664.75	4729
 1992/10/23	643.8	667.46	524.07	559.73	5211
 1992/10/30	539.5	561.5	447.93	507.25	6537
 1992/11/06	471.18	508.81	455.73	457.05	5493
 1992/11/13	439.81	459.04	388.32	414.09	5629
 1992/11/20	402.02	415.64	386.85	401.44	5023
 1992/11/27	404.05	752.32	401.82	637.67	12657
 1992/12/04	682.08	841.02	637.67	807.02	13741
 1992/12/11	765.87	811.57	592.78	722.28	14953
 1992/12/18	741.06	748.19	663.17	698.13	6702
 1992/12/25	709.87	781.36	697.7	764.28	10017
 1992/12/31	764.43	784.03	754.54	780.39	5901
 1993/01/08	784.13	893.86	777.16	889.47	15684
 1993/01/15	913.44	1099.83	901.47	1063.76	27631
 1993/01/22	1067.98	1109.59	984.74	1100.31	15566
 1993/01/29	1126.37	1198.48	1113.57	1198.48	14527
 1993/02/05	1242.35	1404.64	1222.18	1332.96	30667
 1993/02/12	1339.59	1528.51	1334.19	1458.76	37612
 1993/02/19	1544.1	1558.95	1441.07	1499.74	25309
 1993/02/26	1487.84	1527.13	1196.47	1339.88	29159
 1993/03/05	1328.22	1339.1	1026.18	1109.54	17821
 1993/03/12	1133.52	1325.49	1089.36	1236.37	23028
 1993/03/19	1226.66	1241.04	1155.1	1174.99	11058
 1993/03/26	1148.29	1179.05	913.74	1039.76	16793
 1993/04/02	1008.4	1047.88	915.59	944.01	10739
 1993/04/09	945.58	1340.91	924.49	1243.02	38517
 1993/04/16	1254.62	1341.19	1195.57	1214.75	34365
 1993/04/23	1203.85	1295.76	1185.76	1260.25	21103
 1993/04/30	1298.92	1392.62	1282.54	1358.78	32757
 1993/05/07	1365.15	1380.5	1151.49	1199.81	26658
 1993/05/14	1216.72	1221.98	1107.66	1167.47	13376
 1993/05/21	1162.07	1178.54	1097.61	1143.97	9043
 1993/05/28	1136.29	1143.97	942.21	972.77	13618
 1993/06/04	975.05	1177.91	859.48	1004.3	32212
 1993/06/11	1006.26	1101.69	982.03	1047	25190
 1993/06/18	1046.07	1046.07	981.84	1005.98	10886
 1993/06/25	1003.98	1041.22	967.74	1006.64	8359
 1993/07/02	1006.63	1043.05	980.05	986.98	24043
 1993/07/09	976.67	980.92	865.31	868.57	11416
 1993/07/16	855.5	870.05	828.55	846.87	13955
 1993/07/23	846.87	849.04	803.22	813.54	10447
 1993/07/30	810.07	901.12	777.73	881.07	23146
 1993/08/06	885.31	913.15	823	855.52	30400
 1993/08/13	866.65	947.26	861.19	947.26	53105
 1993/08/20	969.9	1042.47	937.99	946.54	45177
 1993/08/27	933.72	937.3	873.13	894.59	17069
 1993/09/03	901.09	926.11	884.51	922.69	11408
 1993/09/10	940.46	947.53	887.65	903.56	15161
 1993/09/17	895.62	903.24	865.61	881.41	7908
 1993/09/24	875.97	915.06	864.38	875.81	12618
 1993/09/30	876.61	909.84	876.39	890.27	18850
 1993/10/08	895.69	934.4	874.28	874.76	41708
 1993/10/15	872.95	879.68	848.53	856.92	24824
 1993/10/22	852.82	852.82	818.81	818.81	36213
 1993/10/29	792.78	834.79	774.54	814.82	48701
 1993/11/05	801.86	824.49	793.32	814.39	27906
 1993/11/12	833.26	868.91	819.09	865.97	47649
 1993/11/19	875.8	924.67	875.8	924.67	61939
 1993/11/26	924.67	1011.76	898.49	965.39	101874
 1993/12/03	968.44	993.74	956.34	980.67	57919
 1993/12/10	986.12	1044.85	957.65	978.57	92202
 1993/12/17	982.38	982.38	884.47	901.7	47781
 1993/12/24	823.77	852.63	750.46	834.39	65683
