date	open	high	low	close	volume
 2010/11/26	303.23	303.85	299.42	301.49	805996
 2010/11/29	301.76	301.76	298.35	300.9	917984
 2010/11/30	300.58	301.86	289.17	298.3	1490268
 2010/12/01	296.6	297.9	295.47	296.89	589913
 2010/12/02	299.71	301.84	298.22	298.79	613227
 2010/12/03	298.96	299.85	296.52	298.57	507093
 2010/12/06	299.79	299.84	294.74	296.77	564524
 2010/12/07	295.96	300.96	293.22	299.91	526664
 2010/12/08	299.52	302.05	299.12	300	484335
 2010/12/09	299.69	299.69	296.48	296.74	379215
 2010/12/10	296.7	299.43	295.08	298.87	341309
 2010/12/13	299.46	305.21	299.46	304.99	741938
 2010/12/14	305.53	307.58	305.17	307.57	735574
 2010/12/15	307.68	309.35	306.63	307.47	704684
 2010/12/16	307.05	309.08	305.92	306.3	558646
 2010/12/17	306.42	307.68	305.61	307.2	509816
 2010/12/20	307.71	308.61	300.16	305.07	844915
 2010/12/21	304.78	308.86	304.77	308.7	611034
 2010/12/22	308.04	309.48	307.26	307.57	504676
 2010/12/23	307.47	308.26	304.62	305	548337
 2010/12/24	304.62	304.88	300.9	302.17	601177
 2010/12/27	301.71	306.54	298.27	298.53	612183
 2010/12/28	297.75	298.5	294.18	295.08	550451
 2010/12/29	293.91	297.08	293.22	297.02	387766
 2010/12/30	296.92	299.55	295.92	298.2	269265
 2010/12/31	299.14	304.77	298.98	304.35	492505
 2011/01/04	305.86	307.65	305.39	307.04	567548
 2011/01/05	306.61	307.98	305.4	307.25	664291
 2011/01/06	306.99	308.55	306	306.59	979094
 2011/01/07	306.58	309.23	306.36	307.6	815285
 2011/01/10	307.64	308.87	305.01	306.14	557943
 2011/01/11	305.56	305.85	303.18	305.24	542222
 2011/01/12	305.3	308.33	305.25	307.83	676915
 2011/01/13	307.93	309.68	307.81	308.16	421464
 2011/01/14	308.3	308.3	305.57	306.55	470984
 2011/01/17	305.15	305.77	296.32	297.19	679506
 2011/01/18	297.23	298.18	293.8	295.63	433602
 2011/01/19	295.32	302.33	295.32	302.23	550376
 2011/01/20	302.45	302.79	296.34	296.87	536325
 2011/01/21	296.63	302.19	296.42	299.98	578946
 2011/01/24	300.28	301.68	297.96	298.65	657596
 2011/01/25	298.98	299.39	295	296.28	467632
 2011/01/26	296.02	299.54	296	299	364733
 2011/01/27	298.5	302.46	297.15	301.93	600847
 2011/01/28	301.98	304.81	301.49	304.63	380036
 2011/01/31	304.34	306.71	303.55	306.45	451701
 2011/02/01	306.33	307.09	305.73	306.58	444114
 2011/02/09	304.98	306.89	302.52	302.98	640274
 2011/02/10	303.72	306.79	303.72	306.49	628382
 2011/02/11	307.58	309.11	306.61	308.11	739077
 2011/02/14	307.83	311.82	307.83	311.7	741568
 2011/02/15	312.02	313.71	310.58	310.91	800822
 2011/02/16	310.78	313.5	310.59	313.35	763905
 2011/02/17	313.97	314.77	312.26	313.36	670586
 2011/02/18	313.39	314.29	312.76	313.71	670847
 2011/02/21	313.16	315.92	312.38	315.87	882696
 2011/02/22	315.78	316.63	308.74	309.27	1010231
 2011/02/23	308.05	311.99	308.05	311.21	813349
 2011/02/24	310.95	313.01	310.62	312.35	866445
 2011/02/25	312.25	313.1	309.93	312.76	942012
 2011/02/28	312.47	316.03	311.96	315.14	988104
 2011/03/01	315.11	316	313.87	315.71	836559
 2011/03/02	315.63	316.68	312.56	314.93	705248
 2011/03/03	314.39	316.05	312.4	313.35	926429
 2011/03/04	313.31	317.21	313.29	317	924412
 2011/03/07	317.52	321.09	317.52	320.79	790625
 2011/03/08	320.8	321.12	319.34	321.05	780289
 2011/03/09	320.83	321.27	319.98	320.7	782615
 2011/03/10	320.27	320.73	319.38	319.74	655457
 2011/03/11	318.71	321.3	318.27	319.71	771589
 2011/03/14	318.55	320.29	318.09	320.15	784019
 2011/03/15	319.43	319.63	311.36	315.33	1273689
 2011/03/16	313.82	317.07	313.82	316.82	761800
 2011/03/17	315.01	316.48	312.21	312.97	1037818
 2011/03/18	313.73	316.45	313.73	315.65	579128
 2011/03/21	315.19	317.9	315.19	316.86	541878
 2011/03/22	316.91	318.6	315.88	318.56	524568
 2011/03/23	318.6	320.62	318.22	320.35	535266
 2011/03/24	320.65	321.64	320.33	320.67	684422
 2011/03/25	320.39	322.45	319.86	321.47	1110537
 2011/03/28	321.3	323.38	321.3	321.95	975362
 2011/03/29	321.24	322.28	319.12	319.38	990943
